x_coordinate,y_coordinate,no_packages
589, 1591, 1
1999, 301, 1
1857, 1726, 1
1893, 965, 1
471, 1159, 1
960, 570, 1
896, 1850, 1
81, 1860, 1
92, 1995, 1
1420, 670, 1
762, 454, 1
895, 195, 1
247, 415, 1
593, 1375, 1
146, 650, 1
628, 1639, 1
996, 1844, 1
1233, 1544, 1
1302, 1433, 1
1989, 1276, 1
1178, 1105, 1
1315, 1215, 1
1169, 1692, 1
1159, 1128, 1
1652, 1522, 1
585, 168, 1
1878, 1694, 1
297, 1427, 2
471, 1498, 1
1132, 1094, 1
994, 100, 1
802, 405, 1
1880, 876, 1
1129, 293, 1
910, 634, 1
597, 1677, 1
637, 576, 2
584, 469, 1
758, 753, 1
1485, 221, 1
351, 629, 1
915, 1697, 1
684, 1639, 1
361, 196, 1
139, 1249, 1
1949, 667, 1
298, 1189, 1
960, 1004, 1
1066, 352, 1
943, 345, 1
419, 1517, 1
1968, 763, 1
832, 1500, 1
1378, 25, 1
537, 565, 1
1413, 361, 2
1924, 1324, 1
1948, 1883, 2
1521, 442, 1
1962, 144, 1
72, 1084, 1
1892, 946, 3
505, 721, 1
1311, 1722, 3
1621, 470, 1
788, 1612, 1
749, 1578, 1
946, 1004, 1
151, 770, 1
1995, 1179, 1
1655, 841, 1
782, 1522, 1
389, 1441, 1
308, 101, 1
1459, 750, 1
187, 1776, 1
1982, 783, 1
484, 1967, 1
1452, 430, 1
1501, 1023, 1
272, 1033, 1
787, 485, 2
1772, 998, 1
1711, 1563, 3
1829, 1913, 1
549, 962, 1
703, 904, 1
1208, 686, 1
747, 1333, 1
521, 278, 1
1009, 1153, 1
1132, 1265, 1
1071, 251, 1
964, 1953, 1
267, 364, 1
1969, 174, 1
1692, 1872, 1
299, 1168, 3
619, 697, 1
204, 1744, 1
1093, 105, 1
277, 1156, 1
1522, 1841, 1
347, 880, 1
697, 629, 1
1987, 1033, 1
1483, 252, 1
1269, 1734, 1
1453, 1716, 1
1917, 423, 1
1684, 198, 1
166, 1423, 1
264, 1045, 1
71, 1244, 1
1304, 1147, 1
156, 1146, 2
1612, 434, 1
1314, 1232, 1
188, 969, 2
1039, 1023, 1
1719, 918, 1
625, 1110, 1
1150, 320, 1
1745, 832, 2
1824, 1604, 1
1995, 1947, 1
995, 303, 1
800, 1642, 1
1406, 1319, 1
838, 1811, 1
1603, 1751, 1
237, 68, 1
877, 1854, 1
440, 1344, 1
1051, 1999, 1
1474, 332, 1
475, 1035, 1
1883, 1592, 1
1336, 951, 1
908, 462, 1
833, 1559, 1
401, 651, 1
1260, 616, 1
1876, 187, 1
1196, 1406, 1
1259, 1917, 1
1663, 245, 3
1485, 896, 1
583, 676, 1
1521, 713, 1
878, 677, 1
1274, 526, 1
1551, 404, 1
1029, 112, 1
666, 1861, 1
547, 1456, 1
946, 918, 1
418, 1101, 1
359, 1098, 1
1992, 1978, 1
239, 1295, 1
1525, 1292, 1
689, 1584, 1
864, 1053, 2
1372, 991, 1
109, 697, 2
941, 1027, 1
173, 1538, 1
1943, 817, 1
588, 656, 1
529, 899, 1
114, 1904, 1
1727, 1968, 1
834, 1773, 1
190, 418, 2
225, 761, 1
1779, 949, 1
1109, 496, 1
502, 1876, 2
43, 664, 1
1226, 581, 2
1000, 854, 1
1905, 1459, 1
1845, 1269, 1
138, 779, 1
1934, 1245, 1
1774, 1939, 1
536, 826, 1
1406, 1193, 1
1282, 661, 1
1777, 1945, 1
1701, 1172, 1
1561, 1565, 1
1445, 154, 1
1614, 916, 1
24, 1962, 1
1144, 651, 1
752, 643, 1
685, 115, 1
616, 45, 2
