x_coordinate,y_coordinate,no_packages
369, 1088, 1
1419, 1660, 1
1061, 184, 1
978, 1045, 1
299, 1443, 1
1586, 1211, 1
724, 1730, 1
1037, 37, 1
132, 1596, 1
1296, 115, 1
882, 1751, 1
24, 1918, 1
1374, 1338, 1
369, 119, 1
511, 1508, 1
869, 1588, 1
1957, 1055, 1
615, 164, 1
428, 1893, 1
1454, 705, 1
935, 791, 1
1878, 267, 1
951, 1698, 1
1626, 1830, 1
1755, 1669, 1
1748, 15, 1
1350, 1065, 1
52, 499, 1
1401, 488, 1
1934, 1308, 1
1472, 1017, 1
282, 1946, 1
909, 1434, 1
1152, 1264, 1
1720, 1648, 1
1497, 830, 2
204, 104, 1
567, 1239, 1
1006, 1849, 1
279, 1987, 1
1025, 1659, 1
1140, 512, 1
500, 893, 1
1665, 1583, 1
1310, 1174, 1
517, 612, 1
1031, 644, 1
1483, 1970, 2
1770, 262, 1
461, 1317, 1
