x_coordinate,y_coordinate,no_packages
1154,118,1
1377,1652,1
44,810,1
6,1527,1
149,92,1
1434,130,1
123,1914,2
1912,966,1
837,368,1
1568,1313,3
1322,1973,1
1825,783,1
1878,1857,1
164,1398,3
1791,1104,1
1761,712,1
1100,804,1
1490,456,1
1548,46,3
948,1379,1
868,1089,1
470,506,1
317,564,1
1792,1484,1
65,1657,1
1259,1568,2
1820,32,1
137,206,1
914,1224,1
1786,99,1
90,823,1
1105,444,1
1589,115,1
592,479,1
1498,1179,1
1224,1582,1
656,485,1
293,1352,1
846,615,1
1140,1942,1
1505,1866,1
1390,874,1
96,1991,1
1317,1374,1
1074,652,1
836,305,1
376,1545,1
493,1739,1
1756,1449,1
948,1873,1
845,1982,1
1085,274,1
522,416,1
161,1888,1
759,189,1
1698,390,1
772,1379,1
80,1789,1
1647,1559,1
1375,1144,1
427,1780,2
620,1959,2
433,1919,1
1518,240,1
1544,980,2
1424,1237,1
812,1874,1
658,1588,1
954,1092,1
631,535,1
1807,1018,1
1644,1479,1
1719,655,2
759,640,1
1152,1769,1
298,33,1
1914,1196,1
855,604,1
675,471,1
1706,503,1
1340,1932,1
527,1563,1
1979,1481,1
1004,943,1
1628,721,1
1475,1119,1
1877,1821,1
1314,1960,1
69,1718,1
1935,1675,1
1565,13,1
1725,1291,1
1448,309,1
1035,933,1
1265,1306,1
1262,1869,1
999,32,1
1129,842,1
1084,1479,1
587,35,1
